field_id,Wheat,Mustard,Lentil,No Crop,Green pea,Sugarcane,Garlic,Maize,Gram,Coriander,Potato,Bersem,Rice
11,0.2498,0.26185,0.075675,0.132825,0.02335,0.19525,0.0021500000000000004,0.014374999999999999,0.00055,0.002375,0.018175,0.0033750000000000004,0.02025
13,0.46630000000000005,0.170075,0.12930000000000003,0.1212,0.0315,0.05424999999999999,0.0095,0.00055,0.001775,0.002575,0.001575,0.008075,0.0033250000000000007
19,0.35230000000000006,0.22155000000000002,0.1303,0.084325,0.035100000000000006,0.15595,0.002125,0.000925,0.0007500000000000001,0.006874999999999999,0.003625,0.004200000000000001,0.0019749999999999998
21,0.11425,0.18969999999999998,0.16934999999999997,0.211275,0.021225000000000004,0.23667500000000005,0.013,0.0052250000000000005,0.00565,0.000925,0.021150000000000002,0.008375,0.0031999999999999997
25,0.1925,0.05325,0.09495,0.62965,0.007000000000000001,0.014800000000000002,0.0010500000000000002,0.00030000000000000003,0.00042500000000000003,0.0006,0.0005499999999999999,0.003075,0.0018500000000000003
26,0.213425,0.1473,0.40327499999999994,0.11547500000000001,0.03309999999999999,0.04845,0.004575000000000001,0.0007500000000000001,0.0051,0.002,0.007325,0.018349999999999998,0.0008750000000000001
29,0.155775,0.22225,0.189375,0.14245000000000002,0.031100000000000003,0.168875,0.013499999999999998,0.008875000000000001,0.012249999999999997,0.0030999999999999995,0.025875000000000002,0.02595,0.0006250000000000001
39,0.05125,0.23232499999999998,0.05465,0.048525,0.011875,0.5006999999999999,0.0037000000000000006,0.0028249999999999994,0.008400000000000001,0.0052499999999999995,0.06649999999999999,0.013525,0.00047500000000000005
44,0.18639999999999998,0.23542499999999997,0.027399999999999997,0.162375,0.010324999999999997,0.270825,0.007325,0.05794999999999999,0.0039250000000000005,0.0015,0.024224999999999997,0.009675,0.00265
48,0.081075,0.275325,0.11457500000000001,0.146,0.0334,0.19534999999999997,0.013725000000000001,0.011600000000000001,0.012900000000000002,0.0018500000000000003,0.05625,0.057400000000000014,0.0005500000000000001
52,0.304275,0.16942500000000002,0.073125,0.30987499999999996,0.039125,0.0525,0.019299999999999998,0.00027500000000000007,0.010125,0.0121,0.0038000000000000004,0.005625000000000001,0.00045
63,0.232975,0.233875,0.0711,0.1567,0.024850000000000004,0.24382499999999996,0.004399999999999999,0.003675,0.0056500000000000005,0.004999999999999999,0.012475,0.003974999999999999,0.0015
64,0.14479999999999998,0.18980000000000002,0.06002500000000001,0.09280000000000001,0.015725,0.450125,0.0032749999999999997,0.00695,0.004025,0.0065249999999999996,0.01795,0.007725,0.000275
65,0.27737500000000004,0.17734999999999998,0.088725,0.103725,0.054725,0.151725,0.026825,0.025875000000000002,0.006325000000000001,0.012350000000000002,0.039525000000000005,0.009224999999999999,0.02625
67,0.39410000000000006,0.102025,0.1166,0.36607500000000004,0.00625,0.008749999999999999,0.0018,5e-05,0.0018250000000000002,0.00125,0.0004000000000000001,0.00075,0.000125
68,0.38924999999999993,0.128275,0.11592500000000003,0.28464999999999996,0.017975,0.0338,0.004075,0.00042500000000000003,0.004775,0.006325000000000002,0.0033250000000000007,0.01035,0.0008500000000000001
69,0.3718,0.07719999999999999,0.095725,0.44442500000000007,0.002575,0.0041,0.0009499999999999999,0.0,0.000625,0.001425,0.00025,0.000775,0.00015000000000000001
79,0.19727500000000003,0.16474999999999998,0.025675,0.179625,0.008775000000000002,0.36535000000000006,0.0037999999999999996,0.015775,0.001125,0.0026999999999999997,0.020950000000000003,0.00325,0.01095
90,0.13019999999999998,0.28502500000000003,0.0615,0.09119999999999998,0.0287,0.32675000000000004,0.005824999999999999,0.02155,0.004675,0.00315,0.024125,0.016350000000000003,0.0009500000000000001
92,0.1414,0.274275,0.055900000000000005,0.12917499999999998,0.02065,0.31484999999999996,0.007325,0.0066749999999999995,0.0052499999999999995,0.0032250000000000004,0.02035,0.019275,0.0016500000000000004
94,0.09400000000000001,0.19409999999999997,0.050325,0.11857500000000001,0.04045,0.2317,0.063475,0.0173,0.017974999999999998,0.0098,0.13755,0.024200000000000003,0.00055
95,0.19274999999999998,0.42655,0.0514,0.08574999999999999,0.093925,0.03885,0.037375,0.001575,0.03555,0.006025,0.00785,0.022374999999999996,2.5e-05
99,0.137325,0.2629,0.0416,0.088575,0.019975,0.3932,0.002625,0.017325,0.004824999999999999,0.00285,0.015099999999999999,0.012725,0.0009750000000000001
105,0.07867500000000001,0.017775,0.01815,0.875975,0.0022249999999999995,0.00425,0.00032500000000000004,5e-05,0.00032500000000000004,0.000275,5e-05,0.0016500000000000002,0.00027500000000000007
109,0.38745,0.234375,0.07342499999999999,0.14045000000000002,0.041875,0.092575,0.010625,0.002775,0.0009,0.002075,0.00445,0.002675,0.0063500000000000015
119,0.14857499999999998,0.22635000000000002,0.152025,0.108075,0.02105,0.273525,0.009099999999999999,0.003975,0.010625,0.00825,0.023900000000000005,0.014075000000000002,0.00047500000000000005
129,0.15824999999999995,0.332875,0.048875,0.055025,0.03587499999999999,0.2735,0.021724999999999998,0.002925,0.022125,0.009125000000000001,0.016975,0.02247499999999999,0.00025
146,0.13212068965517237,0.15151379310344829,0.02611034482758621,0.3504224137931034,0.008736206896551723,0.19121206896551726,0.0022379310344827585,0.03690258620689655,0.0009439655172413795,0.0028870689655172413,0.046350862068965513,0.002858620689655173,0.047703448275862065
148,0.1475,0.14157499999999998,0.028225000000000004,0.43194999999999995,0.0117,0.047975,0.0009250000000000001,0.051500000000000004,0.00022500000000000002,0.0037500000000000007,0.05575,0.0013,0.077625
151,0.2947,0.197225,0.13742500000000002,0.136225,0.15227500000000002,0.05835,0.008175,0.000425,0.0042250000000000005,0.0031999999999999993,0.001925,0.0051249999999999985,0.000725
160,0.08732499999999999,0.159375,0.049100000000000005,0.14997500000000002,0.0112,0.49887500000000007,0.00395,0.0015499999999999997,0.007424999999999999,0.0039,0.018674999999999997,0.007925000000000001,0.0007250000000000002
162,0.25515,0.1711,0.376725,0.035075,0.023925,0.029075000000000007,0.043550000000000005,0.00032500000000000004,0.0425,0.0122,0.006324999999999999,0.00385,0.0002
166,0.149375,0.197775,0.14835000000000004,0.173575,0.014150000000000001,0.249275,0.003224999999999999,0.006424999999999999,0.0096,0.0024749999999999998,0.020675,0.021475,0.003625
168,0.2167,0.12222499999999999,0.1962,0.09694999999999997,0.04942499999999999,0.2953,0.004325,0.00047500000000000005,0.002825,0.00265,0.0036749999999999994,0.00855,0.0007000000000000002
169,0.30215000000000003,0.18907500000000002,0.16197500000000004,0.1089,0.0337,0.14245000000000002,0.0054,0.0008000000000000001,0.0052,0.026125,0.012075,0.011375000000000001,0.000775
180,0.6458249999999999,0.07817500000000001,0.07747499999999999,0.17660000000000003,0.007325,0.00625,0.0024749999999999998,5e-05,0.0021749999999999994,0.00165,0.0004750000000000001,0.001425,0.0001
182,0.7330249999999999,0.059925,0.056875,0.13495000000000001,0.005999999999999999,0.004125,0.0019749999999999998,2.5e-05,0.0011,0.0006,0.00017500000000000003,0.0012000000000000001,2.5e-05
183,0.15927499999999997,0.32715000000000005,0.03960000000000001,0.20654999999999996,0.01845,0.19875,0.005725,0.0033,0.002875,0.00275,0.018824999999999998,0.012274999999999998,0.004475
187,0.3725,0.208525,0.115275,0.13687500000000002,0.04875,0.10264999999999999,0.003575,0.00045,0.001575,0.002325,0.003175,0.003525,0.0008000000000000001
