field_id,Wheat,Mustard,Lentil,No Crop,Green pea,Sugarcane,Garlic,Maize,Gram,Coriander,Potato,Bersem,Rice
11,0.188,0.21634285714285711,0.06862857142857143,0.1372,0.01971428571428572,0.29911428571428567,0.001685714285714286,0.0222,0.0009142857142857143,0.0010571428571428574,0.019685714285714282,0.004142857142857143,0.021314285714285716
13,0.4374571428571429,0.17014285714285712,0.11911428571428571,0.1386,0.0292,0.07077142857142857,0.009200000000000002,0.0007142857142857144,0.003971428571428572,0.004828571428571429,0.0056,0.007057142857142857,0.003342857142857143
19,0.32405714285714293,0.22568571428571432,0.15145714285714285,0.08822857142857143,0.02705714285714286,0.1651142857142857,0.002114285714285715,0.0014000000000000002,0.0011142857142857144,0.0042,0.004628571428571429,0.0038285714285714294,0.0011142857142857146
21,0.10974285714285714,0.20877142857142858,0.13462857142857143,0.213,0.030485714285714283,0.24071428571428566,0.012571428571428572,0.006457142857142858,0.006285714285714286,0.0016,0.024285714285714285,0.009000000000000001,0.002457142857142858
25,0.19411428571428574,0.052428571428571435,0.08234285714285713,0.6358000000000001,0.007485714285714287,0.019200000000000005,0.0010285714285714288,0.0004285714285714286,0.0009428571428571429,0.0005714285714285716,0.0008857142857142859,0.0033714285714285725,0.0014000000000000002
26,0.20211428571428572,0.12780000000000002,0.41059999999999997,0.13862857142857143,0.03245714285714285,0.05891428571428572,0.0022857142857142863,0.0006571428571428572,0.004228571428571429,0.001828571428571429,0.005285714285714286,0.014771428571428573,0.00042857142857142866
29,0.16828571428571432,0.18642857142857142,0.1939142857142857,0.1345142857142857,0.019714285714285715,0.24888571428571424,0.005200000000000001,0.004371428571428572,0.008485714285714286,0.002828571428571429,0.012285714285714287,0.014657142857142856,0.0004285714285714286
39,0.06305714285714287,0.207,0.06028571428571429,0.06417142857142857,0.010971428571428573,0.5204,0.004200000000000001,0.002514285714285715,0.006,0.0030285714285714295,0.04931428571428571,0.008285714285714287,0.0007714285714285716
44,0.19314285714285717,0.23754285714285717,0.025057142857142858,0.17342857142857146,0.014971428571428571,0.27745714285714285,0.004942857142857143,0.04065714285714286,0.003314285714285715,0.001228571428571429,0.01762857142857143,0.007285714285714286,0.0033428571428571435
48,0.10154285714285714,0.2343142857142857,0.1425142857142857,0.13702857142857142,0.03545714285714286,0.23322857142857142,0.011114285714285714,0.0064857142857142865,0.015171428571428572,0.002342857142857143,0.03665714285714286,0.043199999999999995,0.000942857142857143
52,0.3009428571428572,0.1814,0.06782857142857143,0.29974285714285714,0.041914285714285716,0.05645714285714286,0.017457142857142855,0.0003142857142857143,0.007628571428571429,0.015571428571428571,0.004257142857142858,0.006228571428571429,0.00025714285714285715
63,0.24011428571428572,0.26245714285714283,0.0678857142857143,0.12225714285714283,0.029714285714285714,0.2410857142857143,0.0051714285714285725,0.004742857142857144,0.005342857142857144,0.0023142857142857145,0.014228571428571429,0.003771428571428572,0.0009142857142857145
64,0.13065714285714286,0.1856571428571429,0.057457142857142846,0.08245714285714287,0.015142857142857142,0.4966285714285715,0.00302857142857143,0.005085714285714286,0.0030571428571428577,0.004114285714285715,0.011600000000000001,0.005,0.00011428571428571431
