field_id,Wheat,Mustard,Lentil,No Crop,Green pea,Sugarcane,Garlic,Maize,Gram,Coriander,Potato,Bersem,Rice
11,0.20075,0.22,0.08875000000000001,0.12090000000000001,0.03095,0.2751,0.00205,0.016050000000000002,0.0009000000000000001,0.0022500000000000003,0.020249999999999997,0.0042499999999999994,0.0178
13,0.40875000000000006,0.1764,0.15475,0.12969999999999998,0.0304,0.0596,0.0103,0.0006000000000000001,0.005299999999999999,0.0044,0.00355,0.0135,0.00275
19,0.29295,0.19469999999999996,0.15624999999999997,0.07745,0.042350000000000006,0.20439999999999997,0.0032999999999999995,0.0021000000000000003,0.001,0.0102,0.00705,0.00695,0.0013000000000000002
21,0.11699999999999999,0.1826,0.14025,0.19999999999999998,0.03625,0.23135000000000003,0.0177,0.007050000000000002,0.008749999999999999,0.0019,0.03495,0.016749999999999998,0.00545
25,0.21844999999999998,0.06735000000000001,0.09960000000000001,0.5679000000000001,0.012499999999999999,0.019200000000000005,0.0020499999999999997,0.0010000000000000002,0.0017000000000000001,0.0006000000000000002,0.0012000000000000001,0.006799999999999999,0.00165
26,0.1814,0.15155,0.40554999999999997,0.10845,0.0438,0.0684,0.00345,0.0019500000000000001,0.006050000000000001,0.00345,0.0086,0.0164,0.0009500000000000001
29,0.18409999999999996,0.22515000000000002,0.16205,0.13845000000000002,0.021049999999999996,0.20155,0.00775,0.0064,0.01065,0.00395,0.0184,0.018949999999999998,0.00155
39,0.08759999999999998,0.21025,0.07565,0.06230000000000001,0.013250000000000001,0.45709999999999995,0.0046,0.0031000000000000003,0.00835,0.010250000000000002,0.05574999999999999,0.010850000000000002,0.0009500000000000001
44,0.16615000000000002,0.22380000000000003,0.03585,0.15760000000000002,0.018749999999999996,0.26294999999999996,0.00965,0.05645000000000001,0.0056500000000000005,0.0034000000000000007,0.0384,0.01635,0.005
48,0.09525,0.247,0.12915,0.15715,0.0405,0.20789999999999997,0.01315,0.00785,0.0121,0.0022,0.04945000000000001,0.03705,0.00125
52,0.29,0.21235,0.0796,0.22584999999999997,0.03135,0.05659999999999999,0.048600000000000004,0.00075,0.021900000000000003,0.017750000000000002,0.005050000000000001,0.00955,0.0006500000000000002
63,0.17355,0.22765000000000002,0.08589999999999999,0.11630000000000001,0.025750000000000006,0.33035000000000003,0.0042,0.005350000000000001,0.006150000000000001,0.005,0.013449999999999998,0.00505,0.0013000000000000002
64,0.1451,0.1965,0.0618,0.07894999999999999,0.01855,0.45055,0.0029500000000000004,0.00865,0.00395,0.011600000000000001,0.014799999999999999,0.0059,0.0007000000000000001
65,0.25234999999999996,0.17975,0.1304,0.1193,0.04795,0.13425,0.019,0.02295,0.0043,0.010650000000000001,0.03675,0.012300000000000002,0.03005
67,0.4213,0.11385000000000002,0.15675,0.2696,0.0127,0.013850000000000003,0.0031000000000000003,5e-05,0.0037,0.0024999999999999996,0.0008500000000000002,0.0013,0.0004500000000000001
68,0.3746,0.16224999999999998,0.15605000000000002,0.18315,0.021449999999999997,0.05555,0.006749999999999999,0.00055,0.0066,0.0114,0.006449999999999999,0.013999999999999999,0.0012000000000000001
69,0.40629999999999994,0.10015,0.1324,0.33675000000000005,0.0037,0.010299999999999998,0.00365,5e-05,0.0019500000000000001,0.00305,0.00045000000000000004,0.001,0.00025
79,0.17655,0.1694,0.029750000000000002,0.18175,0.01005,0.3487,0.0044,0.022400000000000003,0.00335,0.0024000000000000002,0.024749999999999998,0.006200000000000001,0.0203
90,0.12415,0.2255,0.0789,0.08679999999999999,0.039099999999999996,0.3725,0.0034000000000000002,0.01685,0.00835,0.00765,0.019200000000000002,0.01585,0.0017500000000000005
92,0.1241,0.25295,0.08420000000000001,0.11574999999999999,0.03445,0.30929999999999996,0.0083,0.0058000000000000005,0.0107,0.0038000000000000004,0.026699999999999995,0.0223,0.0016500000000000004
94,0.12195,0.2315,0.05395,0.12244999999999999,0.05625,0.19485000000000002,0.0519,0.0124,0.02805,0.015700000000000002,0.08485,0.024200000000000003,0.00195
95,0.20199999999999999,0.3729,0.0651,0.12195,0.07535,0.0587,0.039749999999999994,0.0013000000000000004,0.031149999999999997,0.0076,0.0109,0.01305,0.00025
99,0.1261,0.23214999999999997,0.0494,0.0866,0.019149999999999997,0.42279999999999995,0.00155,0.02005,0.004999999999999999,0.004399999999999999,0.0157,0.01615,0.00095
105,0.096,0.0254,0.02045,0.8394499999999998,0.00645,0.00575,0.00125,0.0004,0.00105,0.00030000000000000003,0.0008000000000000003,0.0021,0.0006000000000000001
109,0.36365,0.2192,0.08059999999999999,0.1316,0.044750000000000005,0.12154999999999998,0.0107,0.003400000000000001,0.002,0.0021,0.010450000000000001,0.0033999999999999994,0.006599999999999999
119,0.13365000000000002,0.22025000000000003,0.14939999999999998,0.09554999999999998,0.01935,0.31555,0.00745,0.0028499999999999997,0.006650000000000001,0.01125,0.02710000000000001,0.010350000000000002,0.0006000000000000001
129,0.15174999999999997,0.2897,0.05359999999999999,0.0525,0.0369,0.3295,0.019799999999999998,0.0027500000000000003,0.020399999999999998,0.01005,0.013900000000000003,0.018949999999999998,0.0002
146,0.129751724137931,0.15527068965517243,0.02340862068965517,0.29538103448275854,0.010001724137931035,0.232498275862069,0.0028465517241379316,0.04285172413793104,0.0032534482758620692,0.004194827586206897,0.04996206896551723,0.004251724137931034,0.04632758620689654
148,0.14745,0.16395,0.0323,0.39255,0.01675,0.0884,0.00145,0.050899999999999994,0.0013000000000000002,0.003249999999999999,0.04515,0.0026500000000000004,0.053899999999999997
151,0.25739999999999996,0.19785000000000003,0.13845,0.1354,0.16625,0.06935000000000001,0.01,0.0007000000000000001,0.007950000000000002,0.0024500000000000004,0.0048,0.0085,0.0009000000000000002
160,0.08735,0.14629999999999999,0.052199999999999996,0.13955,0.02,0.4951999999999999,0.005350000000000001,0.0016000000000000003,0.01185,0.006449999999999999,0.024100000000000003,0.00915,0.0009000000000000002
162,0.2695,0.18415000000000004,0.36015,0.0341,0.019549999999999998,0.027049999999999998,0.04000000000000001,0.00035,0.04725,0.010600000000000002,0.004399999999999999,0.0028,0.0001
166,0.14445,0.21840000000000004,0.15755,0.1441,0.0227,0.236,0.004,0.0083,0.0123,0.0022,0.0251,0.0212,0.0037000000000000006
168,0.22779999999999997,0.12935,0.277,0.092,0.05375,0.18760000000000002,0.0064,0.0007000000000000002,0.004,0.003,0.00565,0.0119,0.0008500000000000001
169,0.264,0.2069,0.16219999999999998,0.0811,0.0243,0.17934999999999998,0.0057,0.0012000000000000001,0.0041,0.0383,0.0174,0.01445,0.001
180,0.5896999999999999,0.10800000000000001,0.09475,0.17015,0.00905,0.013000000000000001,0.0047,0.00015000000000000001,0.0044,0.0034500000000000004,0.0008500000000000002,0.00165,0.00015000000000000001
182,0.6699499999999999,0.094,0.0729,0.1286,0.01515,0.00835,0.004549999999999999,0.0,0.00285,0.0010500000000000002,0.0009000000000000002,0.0015499999999999997,0.00015000000000000001
183,0.15535,0.29035,0.047700000000000006,0.2031,0.025799999999999997,0.2017,0.0102,0.00465,0.0067,0.004,0.03045,0.0145,0.0055
187,0.3157499999999999,0.22610000000000002,0.12450000000000003,0.12425,0.07590000000000001,0.10705,0.0072,0.00065,0.0038499999999999997,0.0033499999999999997,0.005499999999999999,0.0042,0.0017000000000000001
189,0.11385,0.18214999999999998,0.05185,0.12785000000000002,0.014600000000000002,0.44184999999999997,0.0051,0.00575,0.018250000000000006,0.00335,0.026499999999999996,0.007749999999999999,0.0011500000000000002
191,0.12935,0.23420000000000002,0.08804999999999999,0.11110000000000002,0.0126,0.3693,0.006050000000000001,0.0043,0.00565,0.007899999999999999,0.01375,0.0162,0.00155
196,0.15360000000000001,0.1513,0.029500000000000002,0.34714999999999996,0.02015,0.1565,0.0024500000000000004,0.0437,0.001,0.0045000000000000005,0.0477,0.00265,0.03980000000000001
208,0.1532,0.22325000000000003,0.053299999999999986,0.192325,0.02375,0.255425,0.006450000000000001,0.014325000000000001,0.016975,0.002075,0.034125,0.021349999999999997,0.00345
209,0.1228,0.23539999999999994,0.04989999999999999,0.18585000000000002,0.0367,0.27035,0.003200000000000001,0.013399999999999997,0.025550000000000003,0.00275,0.023249999999999996,0.0291,0.00175
212,0.40840000000000004,0.1756,0.18774999999999997,0.12985,0.021400000000000002,0.0613,0.0032500000000000003,0.00055,0.00135,0.0013,0.0015,0.006850000000000001,0.0009000000000000002
213,0.21985000000000002,0.21705,0.10035,0.17585,0.01735,0.22734999999999997,0.0043500000000000014,0.00415,0.0025999999999999994,0.003,0.01095,0.00875,0.008400000000000001
217,0.44765,0.22255,0.0698,0.0963,0.02805,0.10750000000000001,0.00495,0.003,0.00205,0.0043,0.00575,0.00515,0.0029500000000000004
219,0.2202,0.10815000000000001,0.06855,0.40705,0.07615,0.049300000000000004,0.0192,0.003500000000000001,0.01385,0.007850000000000001,0.0182,0.0066500000000000005,0.00135
220,0.24430000000000002,0.0861,0.04385,0.48074999999999996,0.0308,0.04975,0.01495,0.0051,0.008700000000000001,0.0038,0.015249999999999998,0.014499999999999999,0.00215
221,0.3143,0.11920000000000001,0.0703,0.30265,0.05434999999999999,0.0673,0.0173,0.0048000000000000004,0.010849999999999999,0.008749999999999997,0.017499999999999995,0.0114,0.0013000000000000002
222,0.40064999999999995,0.1121,0.0777,0.18085,0.07934999999999999,0.0729,0.013900000000000001,0.0052,0.014050000000000002,0.007049999999999999,0.02015,0.014450000000000003,0.00165
226,0.13595000000000002,0.1816,0.08885,0.1203,0.011949999999999999,0.43505,0.00265,0.0018999999999999996,0.0031000000000000003,0.007549999999999999,0.005200000000000001,0.005,0.0009
236,0.29157,0.21214,0.20653500000000005,0.084165,0.05376499999999999,0.07174500000000002,0.03997,0.0007700000000000001,0.015625,0.0058649999999999996,0.007705000000000001,0.009069999999999998,0.0010750000000000002
238,0.1473,0.21825000000000003,0.05099999999999999,0.1654,0.020749999999999998,0.25765,0.00375,0.05264999999999999,0.0038,0.0039499999999999995,0.04245,0.0152,0.01785
239,0.1265,0.2538,0.0342,0.28345,0.0191,0.19369999999999998,0.010349999999999998,0.015399999999999997,0.004000000000000001,0.00165,0.033699999999999994,0.014699999999999998,0.00945
250,0.42385000000000006,0.20274999999999999,0.11099999999999999,0.0595,0.03445,0.05075,0.0639,0.00055,0.024800000000000003,0.017050000000000003,0.00665,0.0045000000000000005,0.00025
251,0.55675,0.14985000000000004,0.1307,0.0569,0.0462,0.0203,0.012450000000000001,0.00025,0.01275,0.007049999999999999,0.0026999999999999997,0.004,0.0001
252,0.31135000000000007,0.20040000000000002,0.102,0.10610000000000001,0.0832,0.07475,0.04735,0.00225,0.03335,0.006250000000000001,0.01645,0.01615,0.0004
260,0.29705,0.19360000000000002,0.11245000000000001,0.07515000000000001,0.10319999999999999,0.03745,0.0183,0.0013,0.026249999999999996,0.007050000000000001,0.116,0.0115,0.0007000000000000001
262,0.26030000000000003,0.22544999999999998,0.14535,0.18935,0.034550000000000004,0.11345,0.0067,0.0006000000000000001,0.004850000000000001,0.00635,0.0045000000000000005,0.00735,0.0012000000000000003
267,0.1806,0.21049999999999996,0.056150000000000005,0.0769,0.0271,0.4104999999999999,0.00145,0.0049,0.0037499999999999994,0.008300000000000002,0.0091,0.0088,0.0019500000000000001
272,0.10580000000000002,0.16490000000000002,0.0316,0.28700000000000003,0.011200000000000002,0.35380000000000006,0.0028,0.0123,0.0048000000000000004,0.0006000000000000001,0.01305,0.005900000000000001,0.00625
